ID x y V Verr BV BVerr UB UBerr VR VRerr VI VIerr ra dec d_arcsec _r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000
15 478.514 1028.64 12.531 0.003 0.321 0.005 -0.334 0.004 0.222 0.004 0.439 0.005 150.44454529344932 -55.1365059781035 0.7846 0.045177 0.045135 0.001963 87.5 "Gaia DR2 5260121282922668672" 150.44439362287 0.0258 -55.13630603388 0.0237 1635721458409799680 5260121282922668672 196432964 2015.5 0.4073 0.0289 14.1136 -6.276 0.051 2.947 0.046 0.0204 -0.2918 -0.3614 0.0109 0.3306 0.0612 -0.2431 0.1741 -0.0642 0.2355 245 245 243 2 4.6689 354.22 0.000 0 31 1 278.0549 1.6793 0.0070 0.050 28 16 0.03931 0 43 0 348 1.99e+05 39.29 5065.719 12.4410 0.0002 42 1.246e+05 132.6 939.963 12.6124 0.0012 40 1.148e+05 69.49 1652.194 12.1120 0.0007 1.203 0 0.5005 0.1714 0.3290 "" "" 0 "" "" "" NOT_AVAILABLE 280.25338766065 0.08310904084 187.75136545503 -59.87885166332 100001 7627.00 7217.67 8123.00 "" "" "" "" "" "" 200111 3.96 3.49 4.42 47.695 42.205 53.185 150.44444089400 0.7891 -55.13631872220 0.7102
16 1980.18 942.752 12.592 0.005 0.567 0.008 0.034 0.006 0.391 0.007 0.756 0.009 150.22778787302911 -55.144533789722125 0.6129 0.078966 -0.078700 -0.006484 265.3 "Gaia DR2 5260145407782089472" 150.22772940158 0.0282 -55.14470073329 0.0239 1635721458409799680 5260145407782089472 1296789728 2015.5 1.0434 0.0308 33.9247 -0.890 0.055 -0.456 0.047 0.0161 -0.3437 -0.2689 0.1065 0.1452 0.1766 -0.1835 0.2665 0.0723 0.2034 220 220 220 0 0.7961 231.23 0.000 0 31 0 294.4783 1.6041 0.0077 0.026 25 16 0.040789 0 42 0 335 2.051e+05 40 5127.273 12.4084 0.0002 42 1.089e+05 81.68 1333.189 12.7589 0.0008 40 1.398e+05 87.14 1603.850 11.8984 0.0007 1.212 0 0.8605 0.3505 0.5100 -0.59 6.81 2 5500.0 4.5 0.0 NOT_AVAILABLE 280.15950995542 0.00191012043 187.58399046288 -59.97034347213 100001 5772.00 5711.67 5856.00 "" "" "" "" "" "" 200111 2.73 2.65 2.79 7.443 7.094 7.792 150.22773610700 0.8576 -55.14469877080 0.7265
17 1811.28 189.453 12.611 0.005 0.447 0.007 0.141 0.006 0.289 0.007 0.578 0.012 150.2532055448332 -55.206676781051925 0.6835 0.093914 -0.064183 -0.068560 223.1 "Gaia DR2 5260098060059664640" 150.25295579358 0.0253 -55.20680221746 0.0236 1635721458409799680 5260098060059664640 1433564340 2015.5 0.9141 0.0288 31.7793 -0.084 0.052 -1.487 0.046 0.0475 -0.2547 -0.3322 0.0099 0.3026 0.0700 -0.2541 0.2074 -0.0361 0.2257 246 246 246 0 3.5968 328.09 0.000 0 31 1 267.3210 1.6437 0.0068 0.090 28 16 0.03983 0 41 0 357 1.874e+05 61.85 3030.585 12.5061 0.0004 37 1.088e+05 110.5 984.552 12.7601 0.0011 36 1.162e+05 122.8 946.194 12.0987 0.0011 1.200 0 0.6614 0.2540 0.4075 -43.37 9.84 5 6500.0 3.5 -1.5 NOT_AVAILABLE 280.20843032912 -0.03896675480 187.69054212235 -60.00532519685 100001 6471.75 6321.75 6832.00 "" "" "" "" "" "" 200111 2.34 2.10 2.46 8.680 8.236 9.124 150.25295642500 0.8065 -55.20679581560 0.7145
19 497.931 130.223 12.683 0.005 0.336 0.007 0.194 0.006 0.202 0.007 0.418 0.013 150.4430354885063 -55.210725392626614 0.6323 0.084745 0.044234 -0.072285 148.5 "Gaia DR2 5260097368547674240" 150.44296242227 0.0283 -55.21055477314 0.0281 1635721458409799680 5260097368547674240 1060367199 2015.5 0.6970 0.0312 22.3302 -6.338 0.059 4.012 0.060 -0.0696 -0.2472 -0.3162 0.1859 0.1891 0.1844 -0.3639 0.1162 -0.0530 0.0712 210 210 208 2 6.3009 357.29 0.000 0 31 0 231.6410 1.6668 0.0072 0.059 24 15 0.043181 0 41 0 328 1.683e+05 50.72 3317.062 12.6234 0.0003 40 1.041e+05 95.39 1091.631 12.8074 0.0010 40 9.639e+04 69.69 1383.130 12.3018 0.0008 1.192 0 0.5056 0.1840 0.3216 "" "" 0 "" "" "" NOT_AVAILABLE 280.29730569900 0.02323624997 187.85236920473 -59.93315266019 100001 7231.25 7094.00 7420.00 "" "" "" "" "" "" 200111 2.34 2.23 2.43 13.522 12.564 14.480 150.44301025100 0.9122 -55.21057204510 0.9350
20 1340.12 1454.62 12.74 0.004 0.549 0.005 -0.076 0.004 0.354 0.006 0.658 0.007 150.3194090586778 -55.10205718528586 0.6454 0.044909 -0.026297 0.036404 324.2 "Gaia DR2 5260169180397952256" 150.31947103844 0.0307 -55.10188144859 0.0264 1635721458409799680 5260169180397952256 1596049372 2015.5 1.5320 0.0360 42.5010 -3.098 0.059 4.617 0.051 -0.1046 -0.4824 -0.1049 0.0492 0.3309 0.1071 -0.0132 -0.0090 0.0858 0.1080 216 216 216 0 0.7436 225.95 0.000 0 31 1 243.8849 1.6266 0.0079 -0.021 26 15 0.039522 0 44 0 326 1.725e+05 38.35 4497.675 12.5964 0.0002 41 9.539e+04 82.12 1161.649 12.9026 0.0009 41 1.124e+05 72.47 1550.570 12.1352 0.0007 1.204 0 0.7674 0.3062 0.4611 "" "" 0 "" "" "" NOT_AVAILABLE 280.17560045193 0.06768650996 187.60089281618 -59.90315908574 100001 5898.00 5505.64 6161.00 "" "" "" "" "" "" 200111 1.63 1.49 1.87 2.884 2.781 2.986 150.31949435600 0.9101 -55.10190132620 0.7867
21 189.874 878.518 12.794 0.005 0.567 0.008 0.479 0.007 0.323 0.008 0.679 0.008 150.4864781562433 -55.14856480483826 0.4683 0.069832 0.069077 -0.010239 98.4 "Gaia DR2 5260121046725823232" 150.48631542551 0.0281 -55.14847384853 0.0259 1635721458409799680 5260121046725823232 621214718 2015.5 0.3839 0.0329 11.6687 -5.515 0.056 4.838 0.054 0.0342 -0.3529 -0.2344 0.0582 0.2047 0.0333 -0.0795 0.0421 -0.1686 0.2316 210 210 209 1 0.8368 220.67 0.000 0 31 0 232.6109 1.6112 0.0079 -0.046 24 15 0.041806 0 41 0 307 1.63e+05 29.9 5450.224 12.6581 0.0002 38 8.862e+04 82.68 1071.788 12.9826 0.0010 36 1.090e+05 77.47 1407.598 12.1679 0.0008 1.213 1 0.8147 0.3245 0.4902 "" "" 0 "" "" "" NOT_AVAILABLE 280.27985601656 0.08775255355 187.80265728394 -59.87114163160 100002 5806.33 5685.00 6281.85 1.8700 1.6840 2.2110 0.9397 0.8480 1.1266 200111 6.52 5.57 6.81 43.597 37.790 49.403 150.48635697700 0.8754 -55.14849467920 0.8308
22 1338.06 438.538 12.963 0.005 0.392 0.007 -0.014 0.005 0.259 0.007 0.537 0.012 150.3212461065455 -55.18592745081384 0.5461 0.053897 -0.025356 -0.047560 208.1 "Gaia DR2 5260097956980505344" 150.32102218072 0.0251 -55.18584577197 0.0227 1635721458409799680 5260097956980505344 1103495279 2015.5 0.4373 0.0280 15.5954 -6.884 0.051 4.862 0.045 0.1104 -0.3422 -0.3952 -0.0914 0.2195 -0.0088 -0.2981 0.2675 0.0578 0.2881 238 177 237 1 5.8805 382.19 0.000 0 31 0 181.7187 1.6499 0.0062 0.069 27 16 0.0442 0 39 0 308 1.353e+05 27.75 4875.811 12.8601 0.0002 38 8.065e+04 103.7 778.113 13.0849 0.0014 34 8.252e+04 40.61 2032.117 12.4706 0.0005 1.206 0 0.6143 0.2247 0.3895 "" "" 0 "" "" "" NOT_AVAILABLE 280.22683124753 0.00115681497 187.71777657156 -59.96333841090 100001 6957.00 6445.50 7077.00 "" "" "" "" "" "" 200111 3.61 3.48 4.20 27.446 24.319 30.572 150.32107409900 0.7934 -55.18586670440 0.6962
23 520.26 969.317 12.966 0.003 1.625 0.008 1.112 0.015 0.903 0.004 1.805 0.005 150.43860881671844 -55.14144908109196 0.5901 0.041862 0.041752 -0.003029 94.1 "Gaia DR2 5260121282923234560" 150.43848555774 0.0252 -55.14130108871 0.0232 1635721458409799680 5260121282923234560 1370106084 2015.5 0.2879 0.0279 10.3255 -3.464 0.050 2.520 0.045 0.0310 -0.2851 -0.3717 0.0071 0.2949 0.0535 -0.2586 0.1765 -0.0521 0.2245 245 245 244 1 2.3764 294.04 0.000 0 31 0 323.1921 1.3953 0.0070 0.047 28 16 0.038913 0 43 0 363 2.271e+05 49.01 4633.931 12.2978 0.0002 41 6.836e+04 96.27 710.061 13.2644 0.0015 40 2.365e+05 135.2 1748.867 11.3272 0.0006 1.342 0 1.9372 0.9666 0.9706 -3.74 0.62 11 5500.0 3.5 0.0 NOT_AVAILABLE 280.25368557356 0.07708692325 187.75335557548 -59.88479787427 100001 4095.54 3781.33 4579.80 0.7550 0.5375 1.2676 0.3690 0.2562 0.5613 200111 25.91 20.72 30.40 170.184 143.085 197.283 150.43851164900 0.7701 -55.14131193820 0.7056
24 152.735 465.268 13.171 0.008 1.5 0.011 1.231 0.018 0.799 0.011 1.602 0.013 150.49246006489105 -55.182650623690144 0.3673 0.084962 0.072479 -0.044332 121.5 "Gaia DR2 5260120840567376512" 150.49237682665 0.0270 -55.18256035396 0.0241 1635721458409799680 5260120840567376512 948756080 2015.5 0.4708 0.0300 15.6674 -3.415 0.055 4.106 0.049 0.0545 -0.2736 -0.2306 0.0765 0.2808 0.0947 -0.2128 0.1554 -0.0967 0.2797 227 227 225 2 -3.4236 155.19 0.000 0 31 1 246.9530 1.4260 0.0071 0.057 26 16 0.042002 0 41 0 344 1.689e+05 39.16 4313.883 12.6191 0.0003 39 5.713e+04 64.03 892.289 13.4592 0.0012 39 1.642e+05 99.67 1647.118 11.7237 0.0007 1.310 0 1.7355 0.8401 0.8954 14.95 0.94 10 5000.0 3.0 0.0 NOT_AVAILABLE 280.30307083395 0.06255432563 187.85451749752 -59.89342876322 100001 4274.49 3972.33 4606.15 0.9465 0.7565 1.4028 0.4510 0.3619 0.6310 200111 11.93 10.27 13.82 42.813 38.436 47.191 150.49240257500 0.8593 -55.18257803380 0.7548
25 1643.22 925.04 13.212 0.005 0.541 0.008 0.466 0.008 0.327 0.008 0.686 0.01 150.2764778620056 -55.14590567514535 0.2788 0.051486 -0.050916 -0.007645 261.5 "Gaia DR2 5260145545221053568" 150.27634238285 0.4196 -55.14590691495 0.3796 1635721458409799680 5260145545221053568 1458805993 2015.5 -1.1027 0.4681 -2.3558 -11.854 0.866 2.068 0.762 -0.0453 -0.2057 -0.2678 0.1271 0.2534 0.1847 -0.0673 0.1677 -0.0247 0.1363 250 0 250 0 227.6740 118784.43 4.172 4.8e+03 31 0 0.0567 1.4922 0.1028 0.026 29 16 0.79019 0 44 0 371 1.098e+05 33.03 3322.749 13.0873 0.0003 40 6.029e+04 43.14 1397.456 13.4008 0.0008 40 7.402e+04 51.86 1427.259 12.5885 0.0008 1.224 0 0.8123 0.3135 0.4988 "" "" 0 "" "" "" NOT_AVAILABLE 280.18241023028 0.01768611316 187.62582878647 -59.95204958855 110001 5911.51 5804.00 6290.49 "" "" "" "" "" "" "" "" "" "" "" "" "" 150.27643169200 13.4269 -55.14591581830 11.8231
26 954.929 1977.84 13.284 0.005 0.679 0.006 0.092 0.004 0.397 0.007 0.747 0.01 150.37409537378323 -55.05861153167468 0.8888 0.080078 0.005026 0.079920 3.6 "Gaia DR2 5260122799072309248" 150.37421066413 0.0183 -55.05837363097 0.0166 1635721458409799680 5260122799072309248 930064432 2015.5 1.7819 0.0216 82.5791 -15.299 0.034 5.369 0.029 -0.1841 -0.4780 -0.4003 0.0763 0.4015 0.2523 -0.0062 0.3672 0.0044 0.1240 207 0 205 2 -1.2091 176.17 0.000 0 31 1 137.1290 1.5900 0.0053 0.105 24 15 0.042753 0 43 0 341 1.074e+05 30.26 3548.632 13.1112 0.0003 35 5.628e+04 59.85 940.351 13.4756 0.0012 38 7.37e+04 36.27 2032.027 12.5932 0.0005 1.211 1 0.8823 0.3644 0.5180 "" "" 0 "" "" "" NOT_AVAILABLE 280.17446872557 0.12129161643 187.58644280157 -59.85003472599 100002 5685.24 5557.00 5787.00 "" "" "" "" "" "" 200111 1.19 1.15 1.25 1.344 1.301 1.387 150.37432567300 0.5200 -55.05839674840 0.4519
27 1594.98 2001.51 13.334 0.004 1.273 0.006 0.821 0.01 0.693 0.007 1.355 0.008 150.2816448119508 -55.057063014714416 0.9147 0.094323 -0.047772 0.081330 329.6 "Gaia DR2 5260169493960103040" 150.28202848625 0.0235 -55.05693546911 0.0210 1635721458409799680 5260169493960103040 1608151427 2015.5 0.4371 0.0258 16.9677 -9.937 0.046 7.238 0.041 0.0211 -0.3197 -0.3779 -0.0042 0.2675 0.0521 -0.2573 0.1933 -0.0141 0.2213 247 177 244 3 3.8940 333.81 0.000 0 31 0 178.6401 1.4716 0.0062 0.055 28 16 0.040264 0 43 0 339 1.307e+05 31.46 4154.352 12.8978 0.0003 40 4.961e+04 49.23 1007.704 13.6126 0.0011 38 1.172e+05 67.86 1727.736 12.0891 0.0006 1.277 0 1.5234 0.7148 0.8086 12.30 0.47 3 4500.0 3.0 0.0 NOT_AVAILABLE 280.13142998102 0.09067596247 187.50819238135 -59.88534197950 100001 4431.30 4297.95 4573.49 0.5930 0.5220 0.6670 0.2795 0.2516 0.3358 200111 10.14 9.52 10.77 35.688 31.808 39.569 150.28210318300 0.7131 -55.05696663440 0.6366
28 1750.96 365.189 13.459 0.007 0.525 0.01 -0.076 0.008 0.338 0.009 0.655 0.014 150.2616965773186 -55.19215298431599 0.6474 0.080242 -0.059386 -0.053964 227.7 "Gaia DR2 5260098094419409920" 150.26140032760 0.0162 -55.19221413119 0.0158 1635721458409799680 5260098094419409920 930966111 2015.5 1.3096 0.0179 73.0002 -11.718 0.033 7.673 0.031 -0.0411 -0.2470 -0.3700 0.0971 0.2093 0.1418 -0.3610 0.1869 0.0240 0.1419 227 0 227 0 -0.5715 209.53 0.000 0 31 1 111.6074 1.6238 0.0042 0.086 26 16 0.04344 0 41 0 351 8.772e+04 18.97 4624.717 13.3306 0.0002 40 4.912e+04 49.85 985.421 13.6232 0.0011 37 5.671e+04 45.29 1251.993 12.8778 0.0009 1.206 0 0.7453 0.2925 0.4528 "" "" 0 "" "" "" NOT_AVAILABLE 280.20348864680 -0.02441961311 187.67736052656 -59.99144727571 100001 6191.33 5768.12 6495.00 "" "" "" "" "" "" 200111 1.23 1.11 1.41 1.987 1.910 2.063 150.26148871000 0.5159 -55.19224716880 0.4840
