ID x y V Verr BV BVerr UB UBerr VR VRerr VI VIerr ra dec d_arcsec _r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000
11 1958.83 680.844 12.475 0.004 0.712 0.006 0.154 0.007 0.458 0.007 0.873 0.006 181.95919732890556 -60.71067854975852 0.5513 0.082705 -0.077801 -0.028054 250.2 "Gaia DR2 6058600130394339968" 181.95888771538 0.0239 -60.71065599138 0.0241 1635721458409799680 6058600130394339968 1362307472 2015.5 1.3470 0.0315 42.7411 -19.437 0.046 -2.982 0.045 0.1877 -0.1803 -0.4764 -0.1315 0.0287 -0.0766 -0.3409 0.2044 0.2258 0.2850 290 290 288 2 13.0461 719.43 0.000 0 31 1 311.2048 1.5782 0.0063 -0.063 33 17 0.037465 0 36 1 313 2.388e+05 28.85 8276.791 12.2431 0.0001 33 1.199e+05 98.52 1217.370 12.6540 0.0009 32 1.715e+05 90.87 1887.378 11.6762 0.0006 1.220 0 0.9778 0.4108 0.5670 -0.85 3.31 7 6000.0 3.5 0.0 NOT_AVAILABLE 297.62127744881 1.71071836367 216.53601309954 -52.51752515454 100001 5357.00 5332.00 5370.33 "" "" "" "" "" "" 200111 2.70 2.69 2.72 5.403 5.204 5.602 181.95905878000 0.7117 -60.71064315210 0.7034
12 1482.67 190.52 12.522 0.007 1.68 0.01 1.877 0.017 0.927 0.012 1.737 0.009 182.04005696182858 -60.750786172510225 0.3598 0.078089 -0.038140 -0.068142 209.2 "Gaia DR2 6058588722961202944" 182.03986131309 0.0228 -60.75081535425 0.0232 1635721458409799680 6058588722961202944 1343364595 2015.5 0.5729 0.0307 18.6623 -14.593 0.044 -2.077 0.045 0.1926 -0.2062 -0.4352 -0.1294 -0.0062 -0.0728 -0.3049 0.1860 0.2452 0.2805 293 293 289 4 3.5636 376.87 0.000 0 31 1 358.0544 1.4084 0.0056 0.004 33 17 0.036513 0 35 0 304 3.303e+05 67.25 4911.936 11.8911 0.0002 35 1.011e+05 133.8 755.380 12.8397 0.0014 35 3.373e+05 231.3 1458.059 10.9418 0.0007 1.327 0 1.8978 0.9486 0.9492 -21.71 0.31 8 4500.0 3.0 0.0 NOT_AVAILABLE 297.66706261982 1.67776951424 216.62838829726 -52.52206494628 100001 4011.28 3865.91 4344.91 1.0750 0.9230 1.2971 0.5230 0.4479 0.7038 200111 16.82 14.33 18.11 65.966 60.345 71.588 182.03998990900 0.6869 -60.75080641210 0.6906
13 159.644 730.295 12.568 0.004 0.737 0.007 0.072 0.008 0.454 0.01 0.881 0.008 182.26235347125922 -60.7051458811725 0.0810 0.074166 0.070669 -0.022505 107.7 "Gaia DR2 6058589139608249600" 182.26234627968 0.0236 -60.70512367095 0.0227 1635721458409799680 6058589139608249600 765275018 2015.5 2.6991 0.0314 85.8992 -14.380 0.047 -7.034 0.040 0.1239 -0.1102 -0.4550 -0.0649 0.1162 -0.0100 -0.3386 0.1287 0.2828 0.1329 306 306 301 5 0.7754 314.57 0.000 0 31 0 298.5958 1.5790 0.0051 -0.095 35 18 0.034844 0 36 0 307 2.158e+05 26.22 8230.643 12.3533 0.0001 31 1.078e+05 88.52 1218.093 12.7696 0.0009 31 1.561e+05 128.5 1214.795 11.7781 0.0009 1.223 0 0.9915 0.4163 0.5752 9.38 0.75 5 6000.0 3.5 0.0 NOT_AVAILABLE 297.76683401626 1.74082921385 216.71476910269 -52.41645754458 100001 5351.50 5329.00 5368.00 0.5040 0.3566 0.7277 0.2425 0.1794 0.3491 200111 1.28 1.28 1.29 1.217 1.194 1.239 182.26247281200 0.7321 -60.70509338430 0.6221
14 1288.24 1207.39 12.803 0.004 1.234 0.006 0.642 0.007 0.746 0.006 1.404 0.006 182.07139247015675 -60.66671749045558 0.2491 0.027892 -0.022823 0.016033 305.1 "Gaia DR2 6058601749633429504" 182.07133073926 0.0271 -60.66665526654 0.0237 1635721458409799680 6058601749633429504 1264972618 2015.5 0.4695 0.0324 14.4940 -8.123 0.053 3.608 0.047 0.1677 -0.2452 -0.5400 -0.1335 -0.0253 -0.0609 -0.3076 0.2062 0.2872 0.2414 259 259 257 2 3.3979 335.43 0.000 0 31 0 300.0893 1.4479 0.0062 -0.108 30 17 0.040799 0 34 0 283 2.154e+05 36.08 5971.383 12.3551 0.0002 32 8.064e+04 78.51 1027.216 13.0850 0.0011 32 1.961e+05 229.6 854.056 11.5307 0.0013 1.285 0 1.5543 0.7298 0.8244 -31.52 2.55 9 5500.0 3.5 0.0 NOT_AVAILABLE 297.66819711619 1.76331881665 216.55732609619 -52.44825921332 100001 4353.00 4290.00 4621.66 "" "" "" "" "" "" 200111 12.78 11.34 13.16 52.821 47.128 58.514 182.07140213200 0.8200 -60.66667080130 0.7220
15 1878.43 1523.54 12.917 0.006 1.351 0.008 1.18 0.009 0.788 0.008 1.45 0.007 181.9718382562881 -60.64106180517579 0.6415 0.082980 -0.071766 0.041657 300.1 "Gaia DR2 6058601440395760768" 181.97154169579 0.0281 -60.64095878837 0.0262 1635721458409799680 6058601440395760768 1072829675 2015.5 0.7685 0.0347 22.1197 -15.359 0.055 2.978 0.051 0.1757 -0.2596 -0.4347 -0.1221 -0.0483 -0.0573 -0.4139 0.1528 0.2695 0.2004 230 230 228 2 -0.0480 221.32 0.000 0 31 0 286.0690 1.4425 0.0069 -0.093 27 17 0.040925 0 30 1 255 2.018e+05 31.32 6442.659 12.4263 0.0002 28 7.307e+04 55.19 1324.154 13.1920 0.0008 29 1.861e+05 93.41 1992.492 11.5874 0.0005 1.285 1 1.6046 0.7657 0.8389 53.16 0.35 4 4500.0 3.0 0.0 NOT_AVAILABLE 297.61565487528 1.78046449279 216.46899312277 -52.46068582280 100002 4205.52 4112.11 4401.00 0.8295 0.6280 1.3905 0.3943 0.3019 0.6105 200111 8.40 7.67 8.79 19.901 18.527 21.274 181.97167657400 0.8474 -60.64097161090 0.7911
16 246.646 548.707 12.98 0.005 0.549 0.008 0.37 0.008 0.348 0.009 0.693 0.01 182.24804570725178 -60.720250107853985 0.3020 0.073889 0.063647 -0.037533 120.5 "Gaia DR2 6058589070888769536" 182.24805533764 0.0220 -60.72016633830 0.0230 1635721458409799680 6058589070888769536 1304310969 2015.5 0.5865 0.0303 19.3851 -8.141 0.043 2.644 0.039 0.1023 -0.0630 -0.4718 -0.0438 0.0525 -0.0013 -0.3921 0.1579 0.3068 0.1397 310 247 305 5 7.1945 512.03 0.000 0 31 0 181.4933 1.6191 0.0049 -0.070 35 18 0.035113 0 37 0 293 1.392e+05 22.47 6196.804 12.8290 0.0002 36 7.612e+04 94.64 804.319 13.1476 0.0013 34 9.241e+04 69.37 1332.204 12.3476 0.0008 1.210 0 0.8000 0.3186 0.4815 "" "" 0 "" "" "" NOT_AVAILABLE 297.76240030287 1.72484434981 216.72215306623 -52.43242252395 100001 5904.34 5729.69 6042.50 "" "" "" "" "" "" 200111 3.81 3.64 4.04 15.877 14.483 17.271 182.24812701100 0.6724 -60.72017772020 0.6055
17 551.302 344.857 13.025 0.006 1.625 0.01 1.315 0.015 0.92 0.008 1.752 0.008 182.19701244421412 -60.73736693890705 0.2964 0.066906 0.038652 -0.054612 144.7 "Gaia DR2 6058588933449810432" 182.19699119664 0.0219 -60.73728525958 0.0218 1635721458409799680 6058588933449810432 651386068 2015.5 0.2200 0.0293 7.5147 -6.967 0.044 0.760 0.041 0.1063 -0.0981 -0.4406 -0.0331 0.0134 0.0098 -0.2809 0.1439 0.2758 0.1713 320 320 319 1 7.4173 538.01 0.000 0 31 0 287.1726 1.4080 0.0051 -0.033 36 18 0.03386 0 39 0 340 2.106e+05 33.38 6308.708 12.3797 0.0002 37 6.43e+04 82.98 774.815 13.3309 0.0014 36 2.173e+05 179.3 1212.056 11.4193 0.0009 1.337 0 1.9116 0.9512 0.9604 1.38 0.64 9 5000.0 3.0 0.0 NOT_AVAILABLE 297.74057602001 1.70385474134 216.70941495810 -52.46168273654 100001 3794.00 3757.25 3955.25 0.8820 0.3919 1.5363 0.4280 0.1899 0.7994 200111 41.99 38.64 42.82 329.204 258.389 400.019 182.19705255900 0.6759 -60.73728853010 0.6381
18 781.311 872.633 13.026 0.003 1.321 0.007 1.057 0.01 0.745 0.005 1.391 0.004 182.15725506924733 -60.693955453426234 0.1199 0.022306 0.019270 -0.011236 120.2 "Gaia DR2 6058590062991806080" 182.15728748692 0.0265 -60.69392616379 0.0236 1635721458409799680 6058590062991806080 799133359 2015.5 0.6081 0.0321 18.9420 -5.633 0.050 -1.266 0.043 0.1657 -0.2080 -0.5678 -0.1491 0.0064 -0.0820 -0.4129 0.2537 0.3079 0.2280 294 294 289 5 0.4957 295.29 0.000 0 31 0 240.2319 1.4596 0.0059 -0.101 34 17 0.039181 0 37 0 302 1.719e+05 29.6 5807.707 12.6000 0.0002 33 6.388e+04 72.05 886.571 13.3381 0.0012 33 1.564e+05 112.4 1391.568 11.7765 0.0008 1.281 0 1.5616 0.7381 0.8235 8.94 0.38 11 5000.0 3.0 0.0 NOT_AVAILABLE 297.71425332952 1.74341386084 216.63885488101 -52.44148252208 100001 4383.14 4291.00 4644.95 0.8635 0.5504 1.4475 0.4057 0.2850 0.6382 200111 8.63 7.69 9.01 24.778 22.729 26.827 182.15733703800 0.7827 -60.69392071280 0.6613
19 361.391 52.735 13.063 0.007 0.364 0.009 0.124 0.009 0.208 0.011 0.458 0.012 182.22968275839307 -60.761326027095805 0.3367 0.095672 0.054564 -0.078587 145.2 "Gaia DR2 6058585802384143104" 182.22962743111 0.1236 -60.76123648960 0.1229 1635721458409799680 6058585802384143104 1494158779 2015.5 -0.3716 0.1677 -2.2158 -5.463 0.242 -1.596 0.216 0.0362 -0.0151 -0.4465 0.0224 0.0560 0.0520 -0.2519 0.1669 0.3106 0.1002 312 62 312 0 107.2955 18015.58 1.235 4.9e+02 31 0 0.6293 1.7616 0.0283 -0.061 35 18 0.19727 0 38 0 314 1.203e+05 24.97 4817.710 12.9877 0.0002 35 7.402e+04 76.02 973.593 13.1781 0.0011 35 7.038e+04 62.27 1130.166 12.6434 0.0010 1.200 0 0.5347 0.1904 0.3443 "" "" 0 "" "" "" NOT_AVAILABLE 297.76025428242 1.68285292484 216.75490115015 -52.46943007466 110001 7045.27 6898.75 7291.00 "" "" "" "" "" "" "" "" "" "" "" "" "" 182.22967558300 3.7521 -60.76122961800 3.3467
20 662.855 1153.58 13.078 0.006 0.751 0.009 0.171 0.007 0.491 0.01 0.915 0.011 182.1767231105227 -60.67060486084138 0.0498 0.031240 0.028815 0.012069 67.3 "Gaia DR2 6058590303510007424" 182.17674435345 0.2746 -60.67061398010 0.2498 1635721458409799680 6058590303510007424 1159915039 2015.5 3.0300 0.3506 8.6420 -13.901 0.592 0.061 0.465 0.1652 -0.1270 -0.4166 -0.1243 0.0528 -0.0821 -0.3468 0.1111 0.2782 0.1818 276 45 276 0 169.0342 53966.02 2.422 1.8e+03 31 0 0.1653 1.5426 0.0613 -0.128 32 17 0.48855 0 35 1 267 1.324e+05 315.2 419.929 12.8841 0.0026 32 6.735e+04 102.8 654.863 13.2806 0.0017 32 1.006e+05 145.9 689.777 12.2553 0.0016 1.269 0 1.0253 0.3965 0.6288 25.03 7.44 10 6500.0 3.5 0.0 NOT_AVAILABLE 297.71980086886 1.76797963396 216.62577868211 -52.41759415264 100001 5261.57 5050.05 5814.82 0.2955 0.1180 0.5461 0.1410 0.0569 0.2507 200111 0.93 0.76 1.01 0.600 0.476 0.723 182.17686654400 9.1873 -60.67061424120 7.2179
21 1187.61 686.567 13.094 0.004 0.705 0.006 0.14 0.007 0.455 0.006 0.864 0.007 182.08908723366625 -60.709666567055855 0.0829 0.030419 -0.014107 -0.026951 207.6 "Gaia DR2 6058589655004358400" 182.08908364016 0.9379 -60.70964360499 1.0081 1635721458409799680 6058589655004358400 406500941 2015.5 "" "" "" "" "" "" "" 0.0114 "" "" "" "" "" "" "" "" "" 261 116 260 1 575.5446 1484556.60 10.916 3.6e+04 3 0 0.0079 "" "" -0.011 30 15 1.7656 0 35 1 262 1.287e+05 95.11 1352.942 12.9146 0.0008 29 6.566e+04 65.79 997.954 13.3082 0.0011 29 9.339e+04 70.94 1316.407 12.3362 0.0008 1.236 0 0.9720 0.3936 0.5784 "" "" 0 "" "" "" NOT_AVAILABLE 297.68393295710 1.72237805658 216.61416781400 -52.47516789389 130001 5220.00 5072.00 5415.68 "" "" "" "" "" "" "" "" "" "" "" "" "" 182.08908364000 0.9379 -60.70964360500 1.0081
22 1181.43 1423.26 13.102 0.006 1.456 0.009 1.354 0.015 0.83 0.007 1.523 0.008 182.08905164892383 -60.648768594406725 0.0852 0.036781 -0.014160 0.033946 337.4 "Gaia DR2 6058601985821077120" 182.08902994138 0.1663 -60.64874746194 0.1321 1635721458409799680 6058601985821077120 886142545 2015.5 1.4386 0.1852 7.7690 -8.122 0.323 3.588 0.271 0.1920 -0.2555 -0.4984 -0.1430 -0.0180 -0.0924 -0.2679 0.1842 0.2370 0.2194 261 261 261 0 69.5733 7255.93 0.845 1.5e+02 31 0 1.2713 1.4963 0.0389 -0.109 30 17 0.17837 0 34 1 296 1.729e+05 120.9 1430.418 12.5937 0.0008 32 6.063e+04 71.26 850.919 13.3946 0.0013 31 1.679e+05 133.2 1260.694 11.6991 0.0009 1.322 0 1.6955 0.8009 0.8946 -1.53 0.71 12 4500.0 3.0 0.0 NOT_AVAILABLE 297.67376954163 1.78242089566 216.54895710074 -52.42902687155 100001 4237.00 4071.33 4524.18 "" "" "" "" "" "" 200111 4.06 3.56 4.40 4.786 4.082 5.489 182.08910128500 5.0151 -60.64876290980 4.2058
