ID x y V Verr BV BVerr UB UBerr VR VRerr VI VIerr ra dec d_arcsec _r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000
11 895.874 193.825 12.664 0.004 0.649 0.006 -0.045 0.008 0.358 0.005 0.734 0.007 153.89940209020978 -50.81284209208858 0.9496 0.068098 0.010545 -0.067277 171.1 "Gaia DR2 5358595060446508416" 153.89913892924 0.0256 -50.81304686280 0.0231 1635721458409799680 5358595060446508416 54378240 2015.5 2.8049 0.0311 90.0554 -3.303 0.047 -30.878 0.044 0.0513 -0.4627 -0.3809 0.0264 0.1583 0.1330 -0.2287 0.3091 0.0960 0.2117 265 265 264 1 1.9037 304.05 0.000 0 31 1 254.8777 1.5897 0.0062 -0.036 30 16 0.036273 0 43 0 354 1.841e+05 30.92 5955.947 12.5255 0.0002 40 9.812e+04 85.58 1146.559 12.8720 0.0009 38 1.244e+05 87.17 1427.051 12.0249 0.0008 1.208 0 0.8471 0.3465 0.5006 -6.93 1.79 7 6000.0 3.5 0.0 NOT_AVAILABLE 279.43488762580 4.80923952423 185.36288492666 -55.25592299109 100001 5787.75 5763.25 5796.50 0.0657 0.0170 0.2061 0.0213 0.0079 0.0971 200111 0.96 0.95 0.96 0.924 0.908 0.940 153.89916143300 0.7337 -50.81291391660 0.6797
12 678.104 1330.1 12.785 0.003 0.516 0.005 -0.102 0.005 0.311 0.005 0.603 0.006 153.92614011290934 -50.718909140400996 0.4640 0.038499 0.027541 0.026901 45.7 "Gaia DR2 5358608632543214592" 153.92595067329 0.0289 -50.71886193165 0.0228 1635721458409799680 5358608632543214592 431357814 2015.5 1.7232 0.0324 53.2341 -12.286 0.057 4.895 0.044 0.0970 -0.2952 -0.4179 -0.0239 0.1753 0.0607 -0.2455 0.2946 0.0776 0.2431 239 239 236 3 1.3673 260.93 0.000 1.9e-15 31 0 226.2993 1.6280 0.0071 0.014 27 14 0.042223 0 39 0 312 1.618e+05 29.8 5428.965 12.6660 0.0002 37 9.22e+04 84.74 1088.077 12.9395 0.0010 35 1.018e+05 78.13 1302.533 12.2429 0.0008 1.199 1 0.6967 0.2735 0.4231 6.38 2.02 5 6000.0 3.5 0.0 NOT_AVAILABLE 279.39589975207 4.89669925678 185.28268275412 -55.17187106616 100002 6308.00 6054.56 6526.95 0.1470 0.0689 0.3730 0.0997 0.0377 0.1701 200111 1.22 1.14 1.32 2.112 2.050 2.174 153.92603422300 0.8881 -50.71888300740 0.6821
16 177.679 1299.83 12.786 0.005 1.392 0.008 1.342 0.012 0.721 0.008 1.419 0.009 153.99142967302964 -50.720994746722994 0.5917 0.073238 0.068892 0.024854 70.2 "Gaia DR2 5358597220798726912" 153.99126699228 0.0271 -50.72086666405 0.0234 1635721458409799680 5358597220798726912 668042552 2015.5 0.2981 0.0348 8.5768 -6.668 0.054 6.115 0.044 0.0563 -0.3337 -0.3501 -0.0909 0.2523 0.0785 -0.2079 0.3853 0.2088 0.2027 241 241 241 0 -2.1733 191.28 0.000 0 31 0 314.6969 1.4621 0.0066 0.010 27 15 0.039489 0 40 0 345 2.217e+05 54.55 4063.321 12.3241 0.0003 40 8.09e+04 82.62 979.170 13.0815 0.0011 38 2.033e+05 110.6 1838.396 11.4915 0.0006 1.282 0 1.5901 0.7574 0.8327 -18.82 0.55 16 4500.0 3.0 0.0 NOT_AVAILABLE 279.43138821288 4.91823622022 185.34134894674 -55.14756531707 100001 4284.22 4155.65 4400.70 0.5280 0.2910 1.3891 0.2630 0.1710 0.6356 200111 21.43 20.31 22.78 139.418 114.601 164.235 153.99131233900 0.8443 -50.72089299410 0.6856
13 920.514 143.886 12.828 0.004 0.196 0.006 0.167 0.008 0.072 0.006 0.173 0.009 153.89625314947753 -50.81697889227219 0.7525 0.071781 0.008522 -0.071274 173.2 "Gaia DR2 5358595060446505984" 153.89593863181 0.0303 -50.81704374717 0.0240 1635721458409799680 5358595060446505984 620846780 2015.5 0.6250 0.0347 18.0280 -13.762 0.056 6.830 0.046 0.0604 -0.4542 -0.3202 0.1121 0.1704 0.1975 -0.1544 0.3255 0.0415 0.2625 218 166 218 0 7.9939 423.21 0.000 0 31 1 175.9957 1.7374 0.0068 -0.049 25 16 0.043822 0 38 0 306 1.382e+05 31.15 4438.269 12.8368 0.0002 38 9.428e+04 95.79 984.251 12.9153 0.0011 38 6.872e+04 76 904.186 12.6692 0.0012 1.179 0 0.2461 0.0785 0.1676 "" "" 0 "" "" "" NOT_AVAILABLE 279.43546126654 4.80479689676 185.36451646595 -55.26030467988 100001 8914.00 8596.25 9080.00 "" "" "" "" "" "" "" "" "" "" "" "" "" 153.89603241400 0.8648 -50.81707315350 0.7136
14 304.097 557.427 12.844 0.004 0.517 0.007 -0.018 0.008 0.283 0.007 0.591 0.007 153.97616487108434 -50.782363440840975 0.8309 0.069446 0.059026 -0.036587 121.8 "Gaia DR2 5358596469195812352" 153.97580603247 0.0267 -50.78232108210 0.0234 1635721458409799680 5358596469195812352 1220401089 2015.5 1.1319 0.0316 35.7903 -17.186 0.048 9.137 0.046 0.1233 -0.5130 -0.2659 0.1184 0.0999 0.1713 -0.1602 0.2305 0.0038 0.2936 259 232 259 0 2.5318 314.68 0.000 0 31 0 204.2686 1.6491 0.0062 -0.051 29 16 0.038392 0 43 0 337 1.503e+05 30.23 4972.604 12.7457 0.0002 42 8.595e+04 102.9 834.909 13.0158 0.0013 41 9.452e+04 83.29 1134.830 12.3231 0.0010 1.200 0 0.6927 0.2701 0.4226 "" "" 0 "" "" "" NOT_AVAILABLE 279.45783757634 4.86186383648 185.39535087217 -55.20161408624 100001 6350.00 6267.67 6500.50 "" "" "" "" "" "" 200111 1.76 1.68 1.81 4.545 4.338 4.751 153.97592306700 0.7476 -50.78236042150 0.7062
15 1285.72 1423.2 12.96 0.005 0.445 0.007 0.059 0.005 0.255 0.007 0.51 0.008 153.84675617991897 -50.711763496002696 0.1984 0.040875 -0.022653 0.034023 326.3 "Gaia DR2 5358609560256134016" 153.84667577163 0.0269 -50.71174241420 0.0259 1635721458409799680 5358609560256134016 782121073 2015.5 0.6110 0.0313 19.4946 -4.890 0.054 0.637 0.050 0.0999 -0.3028 -0.4286 -0.0099 0.1799 0.0416 -0.4571 0.2475 0.0229 0.2481 219 149 216 3 8.0643 422.74 0.000 0 31 0 170.6246 1.6356 0.0067 -0.009 25 14 0.045859 0 39 0 297 1.331e+05 28.65 4647.801 12.8776 0.0002 36 8.001e+04 253 316.287 13.0935 0.0034 35 8.15e+04 172.9 471.284 12.4840 0.0023 1.213 0 0.6095 0.2160 0.3935 "" "" 0 "" "" "" NOT_AVAILABLE 279.35020931283 4.87438932808 185.20629308672 -55.19771851976 100001 6493.65 6032.74 7012.50 "" "" "" "" "" "" 200111 2.93 2.52 3.40 13.796 12.556 15.035 153.84670902400 0.8320 -50.71174515740 0.7699
17 1802.15 1541.3 13.046 0.004 0.559 0.007 -0.004 0.007 0.352 0.007 0.68 0.008 153.7792260643563 -50.70250406452719 0.3796 0.078409 -0.065353 0.043324 303.5 "Gaia DR2 5358608318994215424" 153.77926397334 0.0246 -50.70240139474 0.0235 1635721458409799680 5358608318994215424 1114002081 2015.5 0.9052 0.0293 30.9430 -7.125 0.048 3.143 0.042 0.1554 -0.1917 -0.3792 0.0396 0.3539 0.1315 -0.2665 0.2645 -0.0426 0.2913 238 157 236 2 9.0677 484.76 0.000 0 31 0 167.0448 1.6042 0.0063 0.076 27 15 0.041665 0 40 0 324 1.3e+05 29.29 4438.906 12.9033 0.0002 38 7.174e+04 75.02 956.280 13.2119 0.0011 35 8.51e+04 60.9 1397.466 12.4371 0.0008 1.206 0 0.7749 0.3086 0.4662 "" "" 0 "" "" "" NOT_AVAILABLE 279.30951507350 4.85809013729 185.13768228426 -55.21713655994 100001 5886.33 5507.63 6240.67 0.8433 0.3553 1.2162 0.3973 0.1769 0.6054 200111 2.40 2.13 2.74 6.229 5.866 6.592 153.77931240900 0.7441 -50.70241492660 0.6457
18 501.462 153.563 13.062 0.005 1.094 0.009 0.682 0.012 0.561 0.006 1.151 0.008 153.95103111945065 -50.81581566170655 0.8363 0.082302 0.043103 -0.070112 148.4 "Gaia DR2 5358594923007565824" 153.95067116114 0.0294 -50.81586302831 0.0271 1635721458409799680 5358594923007565824 505764427 2015.5 0.3895 0.0338 11.5182 -7.845 0.055 5.570 0.052 0.1703 -0.4489 -0.4199 0.0293 0.1305 0.0537 -0.2451 0.2034 -0.1053 0.3998 223 205 223 0 1.5547 251.37 0.000 0 31 1 207.2968 1.5027 0.0069 0.021 25 16 0.04484 0 38 1 299 1.491e+05 34.06 4376.683 12.7548 0.0002 35 6.325e+04 57.73 1095.611 13.3487 0.0010 36 1.23e+05 66.23 1857.606 12.0370 0.0006 1.249 0 1.3118 0.5939 0.7179 -3.38 1.19 14 5500.0 3.5 0.0 NOT_AVAILABLE 279.46351674777 4.82518396352 185.41048772098 -55.23770952752 100001 4940.00 4815.44 5025.00 0.2337 0.1040 0.3171 0.1120 0.0489 0.1501 200111 9.00 8.70 9.47 43.434 37.480 49.387 153.95072462100 0.8597 -50.81588700970 0.8112
19 1952.14 420.12 13.147 0.004 0.544 0.007 -0.103 0.01 0.321 0.008 0.652 0.007 153.76093994321675 -50.795206089371405 0.2677 0.091329 -0.076800 -0.049424 237.2 "Gaia DR2 5358607429952293376" 153.76095001191 0.0317 -50.79513200251 0.0315 1635721458409799680 5358607429952293376 501627325 2015.5 1.2859 0.0400 32.1765 -5.762 0.059 -2.039 0.055 -0.0086 -0.4418 -0.5047 -0.0102 0.3154 0.1030 -0.3332 0.4074 -0.0604 0.2021 246 43 244 2 16.7467 822.41 0.214 13 31 0 18.0825 1.6373 0.0075 -0.005 28 15 0.060017 0 40 0 324 1.181e+05 37.04 3187.873 13.0078 0.0003 37 6.592e+04 55.82 1181.059 13.3038 0.0009 38 7.626e+04 31.32 2435.082 12.5561 0.0004 1.204 0 0.7477 0.2960 0.4517 "" "" 0 "" "" "" NOT_AVAILABLE 279.35231240203 4.77493641762 185.22370493203 -55.29669710255 100001 6177.33 5970.50 6235.00 0.6500 0.3869 0.9305 0.2925 0.1439 0.4581 200111 1.45 1.43 1.56 2.775 2.598 2.952 153.76098926100 0.9195 -50.79512322560 0.8552
21 1061.43 1345.58 13.475 0.003 0.611 0.006 -0.032 0.005 0.363 0.005 0.692 0.006 153.87612201356993 -50.71796924052382 0.4354 0.028150 -0.004119 0.027847 351.6 "Gaia DR2 5358608769965359616" 153.87594531367 0.0173 -50.71792331358 0.0145 1635721458409799680 5358608769965359616 993182477 2015.5 1.6468 0.0196 84.1558 -15.667 0.034 7.488 0.027 0.1279 -0.3202 -0.5219 -0.0841 0.1943 -0.0106 -0.2587 0.2821 0.0700 0.1868 244 0 241 3 -1.3985 206.29 0.000 0 31 0 109.5031 1.6130 0.0039 0.019 28 14 0.044121 0 41 0 342 8.789e+04 22.07 3982.757 13.3285 0.0003 28 4.85e+04 125.8 385.633 13.6370 0.0028 29 5.984e+04 150.7 397.062 12.8195 0.0027 1.233 0 0.8175 0.3085 0.5090 "" "" 0 "" "" "" NOT_AVAILABLE 279.36907990933 4.87969465658 185.23839743263 -55.19094602717 100001 5795.67 5628.00 6093.00 0.1233 0.0570 0.2371 0.0603 0.0234 0.1281 200111 1.12 1.01 1.19 1.279 1.237 1.320 153.87605185200 0.5230 -50.71795555450 0.4202
20 1072.82 1348.24 13.48 0.003 1.864 0.006 2.184 0.059 1.208 0.006 2.755 0.006 153.87463245718234 -50.717759857188135 0.2696 0.028482 -0.005020 0.028036 349.8 "Gaia DR2 5358608765670818176" 153.87452135791 0.0310 -50.71773418033 0.0261 1635721458409799680 5358608765670818176 242213582 2015.5 0.0742 0.0355 2.0901 -3.734 0.060 2.139 0.048 0.0936 -0.3041 -0.5239 -0.0465 0.1631 0.0100 -0.2350 0.2712 0.0304 0.1525 243 243 235 8 15.1534 730.68 0.054 1.2 31 0 153.8745 1.2685 0.0078 -0.033 28 14 0.043486 0 41 0 346 2.577e+05 489.4 526.546 12.1606 0.0021 36 4.561e+04 497.2 91.737 13.7037 0.0118 36 3.333e+05 1521 219.110 10.9548 0.0050 1.470 0 2.7489 1.5431 1.2058 27.54 0.57 3 4000.0 3.0 0.0 NOT_AVAILABLE 279.36822477264 4.87934448503 185.23695806157 -55.19136253349 100001 4113.16 3918.45 4150.15 1.7667 1.3742 2.2737 0.8807 0.6570 1.1276 "" "" "" "" "" "" "" 153.87454675200 0.9377 -50.71774338880 0.7506
22 626.41 1481.87 13.555 0.004 0.559 0.007 -0.104 0.006 0.337 0.006 0.655 0.008 153.93264828676854 -50.70632666797483 0.3853 0.050609 0.031687 0.039462 38.8 "Gaia DR2 5358609079219818752" 153.93248537888 0.0159 -50.70629817476 0.0136 1635721458409799680 5358609079219818752 1312833525 2015.5 1.5059 0.0188 80.2720 -8.583 0.030 4.259 0.026 0.0589 -0.3771 -0.4420 -0.0513 0.1582 0.0439 -0.2837 0.3379 0.1010 0.1986 264 0 263 1 -2.2061 210.48 0.000 0 31 0 101.0795 1.6180 0.0038 -0.012 30 16 0.040416 0 43 0 363 8.087e+04 18.82 4296.511 13.4188 0.0003 40 4.5e+04 38.42 1171.405 13.7183 0.0009 40 5.229e+04 39.9 1310.554 12.9659 0.0008 1.203 0 0.7524 0.2994 0.4530 "" "" 0 "" "" "" NOT_AVAILABLE 279.39225893653 4.90941975447 185.27457604104 -55.15948045171 100001 6190.00 5927.00 6495.00 0.1045 0.0429 0.2120 0.0473 0.0215 0.1072 200111 1.02 0.93 1.12 1.385 1.337 1.433 153.93254373500 0.4708 -50.70631651420 0.4010
