ID x y V Verr BV BVerr UB UBerr VR VRerr VI VIerr ra dec d_arcsec _r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000
11 1445.8 827.229 12.0 0.002 0.438 0.003 -0.09 0.004 0.273 0.005 0.517 0.005 154.25741147585927 -58.74451440809657 0.4170 0.038095 -0.034829 -0.015432 246.1 "Gaia DR2 5258518920839152768" 154.25724619358 0.0226 -58.74443652740 0.0239 1635721458409799680 5258518920839152768 1185882418 2015.5 1.9055 0.0268 71.0355 -13.658 0.047 7.243 0.046 -0.0080 -0.2859 -0.0960 0.2371 0.2130 0.3042 0.0579 0.2169 -0.0192 0.1795 252 252 249 3 1.7491 283.98 0.000 0 31 0 389.6848 1.6436 0.0067 0.067 29 18 0.037297 0 33 0 277 3.256e+05 44.61 7299.278 11.9065 0.0001 31 1.926e+05 256.6 750.411 12.1399 0.0014 31 1.958e+05 135.6 1443.841 11.5321 0.0008 1.193 0 0.6078 0.2334 0.3744 "" "" 0 "" "" "" NOT_AVAILABLE 284.03568963573 -1.65761971319 195.91737523170 -60.92228851626 100001 6795.00 6562.16 7048.00 0.3925 0.2094 0.5451 0.1970 0.1117 0.2701 200111 1.34 1.25 1.44 3.472 3.390 3.553 154.25735953100 0.7250 -58.74446771190 0.7112
12 1655.64 561.197 12.081 0.003 0.459 0.003 -0.055 0.005 0.276 0.004 0.523 0.005 154.2242258202274 -58.7666707774964 0.3642 0.064119 -0.051946 -0.037588 234.1 "Gaia DR2 5258517404695843712" 154.22419429435 0.0221 -58.76657094315 0.0238 1635721458409799680 5258517404695843712 704942790 2015.5 1.7405 0.0269 64.7013 -15.975 0.047 4.627 0.047 0.0427 -0.2793 -0.0724 0.1893 0.2543 0.2375 0.0199 0.1891 -0.0567 0.2369 251 251 251 0 1.4922 279.88 0.000 0 31 1 386.1589 1.6470 0.0061 0.061 29 18 0.038175 0 33 0 281 3.017e+05 44.88 6721.053 11.9895 0.0002 32 1.774e+05 177.7 998.252 12.2293 0.0011 31 1.829e+05 150.9 1212.187 11.6062 0.0009 1.194 0 0.6231 0.2398 0.3833 "" "" 0 "" "" "" NOT_AVAILABLE 284.03373622026 -1.68554867871 195.92714233226 -60.94988067862 100001 6848.75 6585.67 7116.00 0.6950 0.3240 0.9640 0.3677 0.1717 0.4750 200111 1.39 1.29 1.51 3.857 3.758 3.957 154.22432694400 0.7232 -58.76659086440 0.7274
13 562.679 29.278 12.099 0.003 0.309 0.004 -0.544 0.004 0.188 0.004 0.406 0.006 154.39900481838578 -58.80968431951721 0.4416 0.089386 0.038702 -0.080573 154.3 "Gaia DR2 5255515433039593984" 154.39910420113 0.0243 -58.80957298218 0.0250 1635721458409799680 5255515433039593984 123026874 2015.5 0.4103 0.0284 14.4686 -4.995 0.050 3.473 0.046 -0.0308 -0.2113 -0.3066 0.0821 0.2886 0.1710 -0.1959 0.1961 0.0939 0.1509 246 246 244 2 6.9087 423.12 0.000 0 31 0 347.0243 1.6915 0.0067 0.129 28 18 0.038061 0 31 0 265 2.911e+05 62.7 4643.576 12.0281 0.0002 30 1.86e+05 427.1 435.495 12.1775 0.0025 30 1.648e+05 146.7 1123.518 11.7197 0.0010 1.205 0 0.4578 0.1494 0.3084 "" "" 0 "" "" "" NOT_AVAILABLE 284.13304578233 -1.67103308936 196.11837098860 -60.91203633872 100001 7531.33 7174.42 7940.00 1.2850 0.9840 1.4695 0.6373 0.4919 0.7550 200111 4.86 4.37 5.35 68.351 60.630 76.073 154.39914573200 0.7798 -58.80958793470 0.7194
14 1117.7 477.927 12.179 0.003 0.061 0.003 -0.04 0.004 0.049 0.004 0.073 0.006 154.31007599374158 -58.773116440781166 0.3402 0.044640 -0.007458 -0.044013 189.6 "Gaia DR2 5258518023171134464" 154.30998749498 0.0488 -58.77303382228 0.0554 1635721458409799680 5258518023171134464 295287119 2015.5 0.7225 0.0551 13.1038 -5.943 0.111 3.010 0.107 0.2262 -0.0832 0.1663 0.4065 0.2798 0.4893 0.2938 0.2447 0.0593 0.4270 211 211 203 8 22.8187 1085.59 0.220 15 31 0 18.0421 1.7816 0.0132 0.019 24 16 0.080016 0 30 0 247 2.510e+05 133.5 1880.360 12.1890 0.0006 28 1.837e+05 434.2 423.107 12.1910 0.0026 27 1.163e+05 137.1 848.277 12.0980 0.0013 1.195 0 0.0930 0.0020 0.0910 "" "" 0 "" "" "" NOT_AVAILABLE 284.07433366329 -1.66621833398 195.99878233229 -60.92143390535 102001 9603.00 9487.00 9718.33 "" "" "" "" "" "" "" "" "" "" "" "" "" 154.31003685200 1.7167 -58.77304678380 1.6668
15 140.316 1521.44 12.369 0.004 0.444 0.005 -0.032 0.005 0.277 0.006 0.557 0.007 154.46356919705613 -58.685977364177326 0.2605 0.084215 0.072401 0.043014 59.3 "Gaia DR2 5258524487117061376" 154.46367897702 0.0242 -58.68593286946 0.0233 1635721458409799680 5258524487117061376 1212020120 2015.5 0.9043 0.0263 34.4206 -7.646 0.053 7.311 0.050 0.0938 -0.2370 -0.0916 0.2995 0.1449 0.3314 0.0466 0.0479 -0.0716 0.2907 247 247 247 0 3.9608 339.18 0.000 0 31 1 329.3481 1.6289 0.0064 0.001 28 17 0.043666 0 31 0 267 2.393e+05 40.14 5961.743 12.2411 0.0002 27 1.393e+05 151.6 919.317 12.4913 0.0012 28 1.467e+05 97.66 1502.622 11.8455 0.0007 1.195 0 0.6458 0.2503 0.3955 22.01 4.21 6 6500.0 3.5 0.0 NOT_AVAILABLE 284.09251523297 -1.54951017579 195.97780325773 -60.80376164470 100001 6445.50 6370.00 6581.69 "" "" "" "" "" "" 200111 2.70 2.59 2.76 11.322 10.770 11.875 154.46374231700 0.8293 -58.68596434920 0.7699
16 974.839 783.395 12.376 0.002 0.317 0.003 0.184 0.004 0.193 0.003 0.369 0.004 154.3324425990412 -58.74774206634993 0.3411 0.019123 0.004102 -0.018677 167.6 "Gaia DR2 5258518164924945152" 154.33227973818 0.0230 -58.74769916573 0.0238 1635721458409799680 5258518164924945152 952785935 2015.5 0.6277 0.0268 23.4141 -4.001 0.048 1.227 0.045 -0.0091 -0.2747 -0.0753 0.2579 0.2670 0.3395 0.0316 0.2217 0.0282 0.1973 261 261 261 0 5.8613 411.93 0.000 0 31 1 304.9382 1.7049 0.0064 0.080 30 18 0.037932 0 34 1 297 2.216e+05 50.73 4367.646 12.3247 0.0002 31 1.39e+05 154 902.499 12.4939 0.0012 32 1.234e+05 113.3 1089.626 12.0336 0.0010 1.184 0 0.4603 0.1692 0.2911 "" "" 0 "" "" "" NOT_AVAILABLE 284.06989725832 -1.63872578660 195.97642557479 -60.89579507149 100001 7555.00 7119.33 7853.00 "" "" "" "" "" "" 200111 2.75 2.55 3.10 22.255 20.671 23.840 154.33231293900 0.7403 -58.74770445020 0.6997
17 518.168 25.354 12.539 0.004 2.092 0.007 2.285 0.027 1.155 0.005 2.385 0.008 154.4060987046574 -58.80996374574772 0.4070 0.091298 0.042376 -0.080868 152.3 "Gaia DR2 5255515433039599232" 154.40619984930 0.0273 -58.80986357152 0.0256 1635721458409799680 5255515433039599232 297781180 2015.5 0.3926 0.0310 12.6715 -7.039 0.057 0.590 0.050 -0.0408 -0.2305 -0.2775 0.0988 0.2022 0.1857 -0.1146 0.2019 0.1431 0.0682 266 266 261 5 18.5483 945.25 0.076 2.2 31 0 105.8248 1.3168 0.0078 0.084 30 18 0.040688 0 33 0 286 4.996e+05 498.9 1001.374 11.4419 0.0011 29 1.016e+05 436.1 233.062 12.8337 0.0047 29 6.09e+05 1032 590.261 10.3004 0.0018 1.422 1 2.5333 1.3918 1.1415 35.21 0.15 4 4000.0 3.0 0.0 NOT_AVAILABLE 284.13626795134 -1.66924022398 196.12391347238 -60.90952097021 100002 3788.92 3588.00 3991.41 1.9030 1.5429 2.1931 0.9425 0.7194 1.1391 200111 36.39 32.80 40.59 245.945 215.172 276.717 154.40625837000 0.8815 -58.80986611320 0.7686
18 1111.21 1378.77 12.683 0.01 0.641 0.016 0.02 0.014 0.371 0.013 0.722 0.015 154.30988261044672 -58.69866427766576 0.2796 0.031302 -0.007606 0.030363 345.9 "Gaia DR2 5258519500639882496" 154.30973369860 0.0244 -58.69865760185 0.0269 1635721458409799680 5258519500639882496 1295148048 2015.5 2.3867 0.0289 82.6968 -1.473 0.051 -7.457 0.050 -0.0835 -0.2452 -0.1414 0.2713 0.3249 0.3474 -0.0867 0.1994 0.0284 0.1854 234 216 228 6 6.2165 380.78 0.000 0 31 1 231.7161 1.6011 0.0067 0.059 27 17 0.040463 0 32 0 255 1.712e+05 61.99 2760.909 12.6049 0.0004 30 9.657e+04 1089 88.671 12.8893 0.0122 29 1.241e+05 1018 121.951 12.0274 0.0089 1.289 0 0.8619 0.2844 0.5775 2.57 1.62 2 6750.0 4.5 0.0 NOT_AVAILABLE 284.03293886041 -1.60441456805 195.88590524546 -60.87125853648 100001 5680.80 5468.64 5809.20 0.2490 0.0683 0.4667 0.1328 0.0379 0.2476 200111 1.13 1.08 1.22 1.194 1.170 1.218 154.30974590900 0.7884 -58.69862549590 0.7764
19 1212.23 944.831 12.824 0.003 1.135 0.005 0.674 0.008 0.606 0.005 1.146 0.005 154.29445535787454 -58.73460469865014 0.4198 0.016584 -0.015633 -0.005535 250.5 "Gaia DR2 5258518989558659584" 154.29425324304 0.0248 -58.73455373147 0.0253 1635721458409799680 5258518989558659584 944469679 2015.5 0.5125 0.0285 18.0112 -8.888 0.051 5.066 0.046 -0.0133 -0.2054 -0.1625 0.2607 0.3002 0.3539 0.0370 0.1880 0.0653 0.1611 241 241 240 1 0.6209 248.03 0.000 0 31 1 269.4139 1.5014 0.0068 0.092 28 18 0.039134 0 32 1 275 1.891e+05 45.87 4121.799 12.4968 0.0003 32 7.881e+04 93.79 840.279 13.1099 0.0013 29 1.58e+05 135.6 1164.966 11.7651 0.0009 1.253 0 1.3449 0.6131 0.7317 25.99 0.52 3 5000.0 3.0 0.0 NOT_AVAILABLE 284.04617763189 -1.63873694865 195.92908453712 -60.90145438624 100001 4958.00 4824.72 5012.16 0.4500 0.0560 1.8670 0.2173 0.0339 0.7205 200111 7.63 7.47 8.06 31.685 28.813 34.557 154.29432697500 0.7978 -58.73457554210 0.7163
20 736.697 1681.9 12.86 0.004 0.098 0.004 -0.103 0.003 0.097 0.005 0.172 0.006 154.3687701192738 -58.67330189149052 0.1505 0.060321 0.023053 0.055742 22.5 "Gaia DR2 5258524693275324544" 154.36871354270 0.0233 -58.67327218125 0.0255 1635721458409799680 5258524693275324544 844898267 2015.5 0.4356 0.0287 15.1942 -6.020 0.049 2.740 0.048 0.0492 -0.2776 -0.1162 0.1905 0.2706 0.2957 -0.0420 0.2655 0.0894 0.2393 237 193 237 0 9.5475 503.30 0.000 0 31 0 185.1215 1.7320 0.0063 -0.030 27 18 0.041466 0 31 0 257 1.408e+05 38.07 3697.606 12.8171 0.0003 29 9.827e+04 117.4 837.017 12.8703 0.0013 30 6.89e+04 105.4 653.370 12.6664 0.0017 1.188 0 0.2039 0.0532 0.1507 "" "" 0 "" "" "" NOT_AVAILABLE 284.04437686790 -1.56629202117 195.89013714095 -60.83151174196 100001 9279.50 9037.50 9579.00 0.6603 0.3329 0.8741 0.3050 0.1482 0.4378 "" "" "" "" "" "" "" 154.36876339900 0.7617 -58.67328397630 0.7501
21 600.259 1118.83 12.867 0.002 1.145 0.003 0.864 0.006 0.603 0.003 1.128 0.004 154.39145041950957 -58.71968212530732 0.3593 0.036007 0.034760 0.009395 74.9 "Gaia DR2 5258518504207555712" 154.39131931676 0.0241 -58.71960913198 0.0247 1635721458409799680 5258518504207555712 1501033137 2015.5 0.6705 0.0284 23.5824 -3.936 0.054 6.061 0.047 0.1225 -0.1082 0.0680 0.3090 0.2919 0.3963 0.0340 0.3360 0.0899 0.2243 257 257 257 0 0.2492 256.96 0.000 0 31 1 258.4321 1.5119 0.0064 0.024 29 17 0.0418 0 31 1 271 1.808e+05 34.47 5246.072 12.5453 0.0002 29 7.609e+04 79.83 953.080 13.1481 0.0011 28 1.507e+05 150.2 1003.249 11.8169 0.0011 1.254 1 1.3312 0.6028 0.7284 35.58 0.72 7 5000.0 3.0 0.0 NOT_AVAILABLE 284.07983894378 -1.59836172393 195.97646850179 -60.85422566720 100002 5052.75 4904.60 5108.00 "" "" "" "" "" "" 200111 5.44 5.32 5.77 17.348 16.147 18.549 154.39135195300 0.8306 -58.71963522880 0.7341
22 344.18 1692.79 12.874 0.004 0.602 0.004 -0.029 0.004 0.365 0.005 0.696 0.007 154.4309247365065 -58.67203445698426 0.2560 0.079489 0.055470 0.056934 44.3 "Gaia DR2 5258524555836399232" 154.43106042543 0.0218 -58.67204340844 0.0221 1635721458409799680 5258524555836399232 1378373213 2015.5 2.3406 0.0252 92.7458 1.013 0.046 -8.017 0.046 0.0330 -0.2693 -0.0763 0.2630 0.1677 0.2957 0.0155 0.2083 -0.0261 0.1192 267 249 267 0 1.5607 298.65 0.000 0 31 1 220.0556 1.6045 0.0059 0.043 30 18 0.037255 0 33 0 280 1.566e+05 31.39 4988.060 12.7015 0.0002 30 8.482e+04 108.6 781.064 13.0301 0.0014 29 1.044e+05 97.67 1068.446 12.2156 0.0010 1.208 1 0.8145 0.3286 0.4859 -3.26 2.95 3 4500.0 3.0 0.0 NOT_AVAILABLE 284.07069839240 -1.54731878598 195.93330990657 -60.80682960933 100002 5834.75 5807.00 5914.00 "" "" "" "" "" "" 200111 1.04 1.01 1.05 1.125 1.104 1.146 154.43105203400 0.7087 -58.67200889300 0.7098
23 243.667 842.052 12.878 0.003 0.229 0.004 0.179 0.004 0.127 0.005 0.246 0.007 154.4485309206262 -58.74219208286295 0.1235 0.065739 0.064399 -0.013206 101.6 "Gaia DR2 5255516012830201088" 154.44848313685 0.0226 -58.74216838557 0.0226 1635721458409799680 5255516012830201088 545388229 2015.5 0.7064 0.0273 25.8315 -7.437 0.047 3.645 0.044 -0.0827 -0.3273 -0.1921 0.1328 0.2696 0.2677 -0.1260 0.2813 0.1578 0.0532 251 163 249 2 11.3469 589.09 0.000 0.3 31 1 172.8026 1.7161 0.0062 -0.013 29 18 0.039216 0 33 0 271 1.369e+05 42.64 3210.756 12.8473 0.0003 32 8.997e+04 139 647.292 12.9661 0.0017 32 7.175e+04 84.52 848.890 12.6224 0.0013 1.181 0 0.3437 0.1188 0.2250 "" "" 0 "" "" "" NOT_AVAILABLE 284.11705178966 -1.60072656830 196.05178348902 -60.84762697201 100001 8034.00 7817.00 8251.75 "" "" "" "" "" "" "" "" "" "" "" "" "" 154.44854484300 0.7215 -58.74218407810 0.6779
