ID x y V Verr BV BVerr UB UBerr VR VRerr VI VIerr ra dec d_arcsec _r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000
11 1401.42 35.434 12.194 0.009 1.79 0.015 2.063 0.019 1.058 0.02 2.043 0.018 155.92123921853235 -60.24308484242955 0.7259 0.086529 -0.031394 -0.080633 201.3 "Gaia DR2 5254815319028612352" 155.92104354942 0.0355 -60.24326155283 0.0352 1635721458409799680 5254815319028612352 255254884 2015.5 0.2735 0.0396 6.9090 -8.484 0.071 5.837 0.071 -0.0227 -0.2109 -0.1204 0.2853 0.1820 0.3195 0.1160 0.2330 -0.0290 0.0678 269 269 264 5 23.8312 1266.18 0.176 11 31 0 26.8864 1.3807 0.0097 -0.008 31 18 0.048307 0 35 0 296 5.405e+05 292.9 1845.353 11.3563 0.0006 31 1.423e+05 282.8 503.282 12.4680 0.0022 31 5.956e+05 554.5 1074.023 10.3246 0.0010 1.365 0 2.1435 1.1117 1.0318 24.77 0.16 4 4500.0 3.0 0.0 NOT_AVAILABLE 285.56201693761 -2.45307356230 199.39636502108 -61.28869466350 100001 4094.25 3981.57 4199.77 "" "" "" "" "" "" 200111 42.12 40.03 44.53 449.060 353.748 544.371 155.92111714500 1.1046 -60.24328668320 1.1030
12 249.313 1815.28 12.31 0.009 0.988 0.013 0.573 0.01 0.575 0.017 1.047 0.018 156.109402221016 -60.09527593619715 0.4448 0.091707 0.062253 0.067341 42.8 "Gaia DR2 5254829780135826304" 156.10916285142 0.0249 -60.09524393773 0.0238 1635721458409799680 5254829780135826304 1601056464 2015.5 0.6149 0.0270 22.8015 -8.932 0.054 4.270 0.050 0.0914 -0.2168 -0.1245 0.2759 0.1697 0.3117 0.0183 0.0566 -0.0450 0.2845 237 237 234 3 -0.6722 214.27 0.000 0 31 0 360.6102 1.5285 0.0067 -0.022 27 17 0.043737 0 30 0 258 3.058e+05 48.22 6342.270 11.9747 0.0002 28 1.361e+05 178.4 763.225 12.5165 0.0014 27 2.411e+05 151.9 1586.834 11.3065 0.0007 1.233 0 1.2099 0.5418 0.6682 12.19 0.86 6 5000.0 3.0 0.0 NOT_AVAILABLE 285.56206719500 -2.27795647069 199.29200803872 -61.12094699305 100001 4904.85 4793.35 5091.67 "" "" "" "" "" "" 200111 8.32 7.72 8.71 36.057 33.426 38.688 156.10923998500 0.8445 -60.09526232090 0.7782
13 1236.16 1606.28 12.312 0.007 1.37 0.009 0.904 0.007 0.829 0.011 1.552 0.009 155.94655494354552 -60.11359334841632 0.9957 0.052774 -0.019011 0.049230 338.9 "Gaia DR2 5254839813179431936" 155.94614356637 0.0248 -60.11340764366 0.0266 1635721458409799680 5254839813179431936 274675156 2015.5 0.2011 0.0280 7.1711 -6.711 0.055 4.052 0.054 0.1702 -0.0461 -0.3033 0.0076 0.2629 0.0456 -0.2954 0.1052 0.0171 0.2778 217 217 214 3 3.9385 299.46 0.000 0 31 0 398.0388 1.4402 0.0072 -0.097 25 16 0.044648 0 29 0 245 3.763e+05 113.7 3308.289 11.7496 0.0003 27 1.295e+05 259.3 499.289 12.5709 0.0022 28 3.597e+05 394.8 911.078 10.8720 0.0012 1.300 1 1.6989 0.8214 0.8776 8.95 1.35 2 5500.0 4.5 0.0 NOT_AVAILABLE 285.50301776850 -2.33669907241 199.20963142667 -61.19410922112 100002 4032.64 3970.44 4179.74 "" "" "" "" "" "" 200111 50.23 46.76 51.82 601.143 463.604 738.682 155.94620155100 0.8577 -60.11342508820 0.8312
14 1799.9 1858.38 12.326 0.008 0.452 0.011 -0.141 0.009 0.357 0.012 0.621 0.014 155.85282933118287 -60.09347028350116 1.4803 0.095620 -0.065674 0.069499 316.6 "Gaia DR2 5254840813956556544" 155.85257839284 0.0249 -60.09307859209 0.0244 1635721458409799680 5254840813956556544 1007617567 2015.5 1.9173 0.0275 69.6619 2.578 0.054 -8.696 0.049 0.1489 -0.2169 -0.3177 -0.0171 0.2099 0.0358 -0.2113 0.1738 0.0108 0.2800 228 228 227 1 2.7652 284.72 0.000 0 31 0 334.7257 1.6448 0.0075 -0.002 26 18 0.042947 0 29 0 251 2.634e+05 45.57 5780.190 12.1369 0.0002 27 1.518e+05 152.7 993.750 12.3983 0.0011 27 1.651e+05 109.8 1503.236 11.7177 0.0007 1.203 0 0.6806 0.2615 0.4191 -1.67 8.32 2 6500.0 4.5 0.0 NOT_AVAILABLE 285.45270397917 -2.34450789976 199.11419804174 -61.21590761148 100001 6446.61 6294.00 6815.00 0.2977 0.1010 0.5380 0.1340 0.0260 0.2550 200111 1.33 1.19 1.40 2.773 2.707 2.838 155.85255613100 0.8367 -60.09304114960 0.7621
15 1330.94 1142.37 12.468 0.003 1.587 0.005 1.301 0.009 0.926 0.012 1.721 0.009 155.93147480336611 -60.15197871742794 0.9368 0.028600 -0.026462 0.010849 292.3 "Gaia DR2 5254839641380743552" 155.93112889421 0.0233 -60.15178357462 0.0240 1635721458409799680 5254839641380743552 1088164083 2015.5 0.2482 0.0265 9.3558 -6.771 0.052 4.106 0.049 0.1581 -0.0825 -0.2642 0.0147 0.2083 0.0596 -0.1659 0.1333 -0.0249 0.2911 235 235 231 4 3.7416 314.41 0.000 0 31 0 372.7982 1.4125 0.0065 -0.053 28 18 0.041986 0 33 0 267 3.539e+05 85.08 4159.787 11.8161 0.0003 32 1.106e+05 155.2 712.664 12.7416 0.0015 31 3.591e+05 358.9 1000.518 10.8739 0.0011 1.327 0 1.8677 0.9255 0.9422 2.92 5.43 4 5000.0 3.0 0.0 NOT_AVAILABLE 285.51724710730 -2.37312006500 199.25953056214 -61.22494901335 100001 4109.00 3919.50 4354.27 0.9530 0.5214 1.2490 0.4607 0.2639 0.6274 200111 37.12 33.06 40.80 353.953 290.639 417.267 155.93118746600 0.7990 -60.15180125170 0.7528
16 1598.86 599.092 12.52 0.007 1.264 0.011 1.171 0.011 0.703 0.019 1.301 0.011 155.88765906605423 -60.19697533344698 0.5385 0.059100 -0.048147 -0.034273 234.6 "Gaia DR2 5254839091624935552" 155.88742456029 0.0249 -60.19688158342 0.0241 1635721458409799680 5254839091624935552 174733420 2015.5 0.4905 0.0269 18.2485 -10.547 0.051 3.646 0.049 0.0878 -0.1686 -0.3306 0.0513 0.2264 0.0872 -0.2252 0.1101 -0.0010 0.2750 229 229 228 1 2.1101 269.84 0.000 0 31 1 345.6715 1.4706 0.0065 0.000 26 18 0.041248 0 30 1 263 2.684e+05 53.24 5041.782 12.1162 0.0002 26 1.04e+05 95.79 1085.361 12.8091 0.0010 27 2.36e+05 200.7 1175.903 11.3299 0.0009 1.266 1 1.4793 0.6929 0.7864 15.78 0.40 8 5000.0 3.0 0.0 NOT_AVAILABLE 285.52304218065 -2.42284731130 199.30067194426 -61.27093472468 100002 4688.34 4518.40 4739.23 "" "" "" "" "" "" 200111 11.02 10.78 11.86 52.858 48.033 57.682 155.88751592200 0.7859 -60.19689728160 0.7532
17 1211.92 1981.62 12.577 0.007 1.439 0.01 1.521 0.01 0.835 0.015 1.517 0.017 155.9500468063943 -60.08253600740836 0.9617 0.082084 -0.017313 0.080237 347.8 "Gaia DR2 5254842080921302016" 155.94958364330 0.0250 -60.08240181991 0.0243 1635721458409799680 5254842080921302016 435621771 2015.5 0.4067 0.0287 14.1677 -7.886 0.057 5.127 0.049 0.1137 -0.2012 -0.1928 0.0035 0.2576 0.0421 -0.1916 0.1102 0.0221 0.2599 227 227 224 3 0.7022 233.33 0.000 0 31 0 348.6603 1.4350 0.0073 0.012 26 18 0.043202 0 29 0 250 2.904e+05 66.85 4343.380 12.0311 0.0002 28 1.012e+05 153.6 658.903 12.8384 0.0016 28 2.735e+05 216.6 1262.592 11.1694 0.0009 1.291 0 1.6690 0.8074 0.8617 15.58 0.60 5 4500.0 3.0 0.0 NOT_AVAILABLE 285.48786765438 -2.30958536136 199.16349427536 -61.17243551938 100001 4205.00 4087.06 4455.60 0.7325 0.3889 1.3731 0.3405 0.1880 0.7786 200111 19.06 16.97 20.17 102.286 90.537 114.036 155.94965172000 0.8776 -60.08242389540 0.7661
18 369.732 253.048 12.589 0.008 1.043 0.013 0.679 0.015 0.577 0.011 1.089 0.014 156.09241623965931 -60.22444356809252 0.4332 0.081782 0.053597 -0.061771 139.1 "Gaia DR2 5254827237515201792" 156.09222273094 0.0245 -60.22437113085 0.0242 1635721458409799680 5254827237515201792 1444962219 2015.5 0.5916 0.0279 21.1909 -3.036 0.052 -0.219 0.048 0.0185 -0.2178 -0.1316 0.1915 0.2767 0.2182 -0.0851 0.0475 0.0296 0.1467 231 231 229 2 4.8666 342.72 0.000 0 31 1 311.5063 1.5274 0.0071 -0.151 26 16 0.038902 0 31 0 267 2.248e+05 71.63 3138.559 12.3088 0.0003 29 1.003e+05 325.9 307.652 12.8485 0.0035 29 1.859e+05 669 277.848 11.5888 0.0039 1.273 0 1.2597 0.5398 0.7200 -8.74 4.25 4 5000.0 3.0 0.0 NOT_AVAILABLE 285.62381849424 -2.39170175016 199.48243799248 -61.21211017283 100001 4857.69 4714.69 5002.41 "" "" "" "" "" "" 200111 7.60 7.17 8.07 28.971 26.724 31.218 156.09224905000 0.8004 -60.22437018990 0.7497
19 658.059 426.332 12.614 0.007 0.261 0.01 0.134 0.008 0.216 0.009 0.394 0.012 156.04424737202714 -60.210369469451805 0.5131 0.056170 0.029645 -0.047710 148.1 "Gaia DR2 5254827478033368448" 156.04396678745 0.0242 -60.21033971394 0.0245 1635721458409799680 5254827478033368448 1081270035 2015.5 0.6197 0.0284 21.8404 -5.487 0.050 4.340 0.053 0.0563 -0.1915 -0.0980 0.1390 0.2006 0.1642 0.1039 0.2116 -0.1197 0.1501 229 229 228 1 8.3918 450.25 0.000 0 31 1 247.4499 1.7070 0.0073 -0.048 26 15 0.040105 0 30 1 265 1.849e+05 42.22 4379.027 12.5210 0.0002 29 1.178e+05 130.6 902.143 12.6735 0.0012 29 1.016e+05 87.72 1158.534 12.2444 0.0009 1.187 0 0.4290 0.1524 0.2766 "" "" 0 "" "" "" NOT_AVAILABLE 285.59603529929 -2.39262097496 199.42779702844 -61.22101010411 100001 7752.00 7485.81 8043.00 "" "" "" "" "" "" 200111 2.44 2.26 2.61 19.301 17.856 20.745 156.04401433900 0.7769 -60.21035840140 0.8268
20 544.012 1257.97 12.663 0.004 0.13 0.006 -0.025 0.004 0.13 0.005 0.213 0.007 156.06170778935623 -60.1416711536939 0.7293 0.043784 0.038379 0.021073 61.2 "Gaia DR2 5254829230380016896" 156.06138493850 0.0250 -60.14154783301 0.0263 1635721458409799680 5254829230380016896 1581650071 2015.5 0.4923 0.0280 17.5828 -8.278 0.061 3.318 0.063 0.0329 -0.1570 -0.1776 0.2979 0.0390 0.2771 0.1013 -0.0765 -0.0917 0.0039 221 212 221 0 8.5196 444.79 0.000 0 31 0 227.4413 1.7337 0.0071 -0.085 25 15 0.046785 0 33 0 258 1.747e+05 35.27 4953.105 12.5828 0.0002 30 1.203e+05 176.4 681.945 12.6508 0.0016 28 8.614e+04 96.31 894.450 12.4238 0.0012 1.182 0 0.2269 0.0680 0.1589 "" "" 0 "" "" "" NOT_AVAILABLE 285.56662477889 -2.32982085578 199.33187531701 -61.16932558837 100001 8788.00 8552.50 9020.00 0.7430 0.4573 0.9121 0.3710 0.2366 0.4551 "" "" "" "" "" "" "" 156.06145653200 0.9436 -60.14156211920 0.9845
21 1235.03 1180.77 12.679 0.003 0.378 0.004 0.084 0.004 0.302 0.005 0.536 0.006 155.9473336687353 -60.14871180820829 0.9462 0.023337 -0.018595 0.014101 307.2 "Gaia DR2 5254839611365703296" 155.94693955333 0.0250 -60.14853688560 0.0310 1635721458409799680 5254839611365703296 1100408858 2015.5 0.6277 0.0319 19.6869 -10.760 0.055 4.633 0.055 0.1288 -0.1253 -0.2637 0.0430 0.3943 0.1732 0.0393 0.1875 0.0787 0.3408 218 218 218 0 5.8733 357.73 0.000 0 31 0 244.8855 1.6696 0.0071 0.002 25 16 0.044402 0 29 0 254 1.82e+05 28.48 6390.189 12.5384 0.0002 29 1.085e+05 117.8 920.900 12.7626 0.0012 28 1.089e+05 107.2 1015.520 12.1694 0.0011 1.195 0 0.5932 0.2242 0.3690 "" "" 0 "" "" "" NOT_AVAILABLE 285.52216218040 -2.36616649936 199.26517153440 -61.21688096539 100001 7005.33 6902.67 7147.67 "" "" "" "" "" "" 200111 2.87 2.76 2.96 17.930 16.500 19.360 155.94703262900 0.8562 -60.14855683530 0.8584
22 1161.09 1801.44 12.72 0.008 0.28 0.011 0.3 0.009 0.231 0.011 0.411 0.015 155.95871091822914 -60.09737810546716 0.9120 0.066671 -0.012970 0.065397 348.8 "Gaia DR2 5254841329352677376" 155.95827968649 0.0261 -60.09724411330 0.0274 1635721458409799680 5254841329352677376 281114449 2015.5 0.2934 0.0308 9.5342 -6.531 0.057 3.365 0.053 0.1932 -0.0847 -0.1875 0.0862 0.3370 0.1759 -0.0808 0.2270 0.0845 0.3360 228 228 227 1 7.3304 414.04 0.000 0 31 0 232.7842 1.7001 0.0070 0.037 26 17 0.044887 0 29 0 255 1.745e+05 28.76 6069.006 12.5837 0.0002 24 1.089e+05 125.4 868.116 12.7592 0.0013 25 9.927e+04 101.9 974.403 12.2699 0.0011 1.193 0 0.4893 0.1755 0.3138 "" "" 0 "" "" "" NOT_AVAILABLE 285.49947966559 -2.31980678653 199.19260287563 -61.17892730063 100001 7437.96 7244.00 7818.00 0.9497 0.5740 1.3763 0.5780 0.3090 0.7183 200111 5.38 4.87 5.67 79.792 66.492 93.093 155.95833608900 0.8885 -60.09725860160 0.8272
