ID x y V Verr BV BVerr UB UBerr VR VRerr VI VIerr ra dec d_arcsec _r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000
11 1448.74 816.58 13.274 0.008 1.165 0.013 0.66 0.018 0.657 0.011 1.216 0.013 150.4160970397132 -49.61210181449231 0.2291 0.039315 -0.035891 -0.016046 245.9 "Gaia DR2 5406950413604689152" 150.41604844186 0.0242 -49.61204651041 0.0252 1635721458409799680 5406950413604689152 403036293 2015.5 0.7951 0.0298 26.6411 -5.832 0.048 1.050 0.048 -0.2252 -0.3089 -0.3961 0.2344 0.1356 0.3113 -0.2579 0.0958 0.0835 -0.0918 213 141 211 2 3.5838 286.81 0.000 0 31 1 170.5063 1.4904 0.0064 -0.045 24 14 0.041807 0 37 0 295 1.254e+05 41.04 3056.136 12.9425 0.0004 36 5.13e+04 66.39 772.742 13.5761 0.0014 35 1.068e+05 72.98 1462.968 12.1908 0.0007 1.260 0 1.3853 0.6336 0.7517 "" "" 0 "" "" "" NOT_AVAILABLE 276.91553741873 4.48762072242 180.96356747156 -55.69714993472 100001 4890.00 4676.78 4959.00 "" "" "" "" "" "" 200111 4.15 4.04 4.54 8.875 8.279 9.472 150.41608719300 0.7396 -49.61205103070 0.7398
12 244.809 170.516 13.307 0.022 0.494 0.028 0.38 0.027 0.267 0.031 0.488 0.029 150.57046278330415 -49.66457488161801 1.1342 0.093606 0.064009 -0.068301 136.9 "Gaia DR2 5406938937452293888" 150.57033020567 0.0148 -49.66427173603 0.0147 1635721458409799680 5406938937452293888 579933917 2015.5 0.5444 0.0181 30.0349 -5.547 0.030 4.178 0.029 -0.0928 -0.2953 -0.3532 0.2116 0.1390 0.2369 -0.1432 0.1456 -0.1244 0.0695 239 0 237 2 0.1452 234.47 0.000 0 31 0 120.0485 1.6608 0.0040 -0.038 27 15 0.038119 0 42 0 359 9.526e+04 20.25 4703.156 13.2411 0.0002 38 5.69e+04 37.99 1497.742 13.4636 0.0007 37 5.704e+04 38.53 1480.465 12.8714 0.0007 1.196 0 0.5921 0.2225 0.3696 "" "" 0 "" "" "" NOT_AVAILABLE 277.02711155983 4.50601017382 181.16034643694 -55.67700778596 100001 6916.00 6808.00 7101.50 "" "" "" "" "" "" 200111 2.46 2.33 2.54 12.459 11.295 13.622 150.57036710300 0.4605 -49.66428972600 0.4536
13 1329.88 614.085 13.337 0.007 0.741 0.01 0.189 0.013 0.46 0.01 0.847 0.012 150.43142967568616 -49.62876045987896 0.3908 0.041690 -0.025928 -0.032646 218.5 "Gaia DR2 5406950207446256512" 150.43141052273 0.0151 -49.62865262402 0.0158 1635721458409799680 5406950207446256512 1022174194 2015.5 0.5884 0.0190 31.0034 -8.035 0.031 6.029 0.030 -0.1041 -0.2929 -0.3686 0.1507 0.2533 0.1835 -0.2328 0.0884 -0.1408 0.1719 230 0 230 0 -5.8971 121.21 0.000 0 31 1 127.3437 1.5811 0.0041 -0.008 26 15 0.040316 0 37 0 318 1.003e+05 26.76 3749.639 13.1848 0.0003 34 5.127e+04 77.93 657.961 13.5767 0.0017 34 7.248e+04 116.7 621.289 12.6114 0.0017 1.233 0 0.9652 0.3918 0.5734 "" "" 0 "" "" "" NOT_AVAILABLE 276.93353969474 4.48036052381 180.99559978942 -55.70414866055 100001 5342.00 4958.45 5423.00 "" "" "" "" "" "" 200111 4.03 3.91 4.68 11.919 10.856 12.981 150.43146393000 0.4783 -49.62867858240 0.4711
14 246.077 909.274 13.364 0.014 0.606 0.018 0.334 0.017 0.382 0.022 0.71 0.021 150.56923903513353 -49.60354979936778 1.0104 0.063705 0.063284 -0.007314 96.6 "Gaia DR2 5406939865165046144" 150.56908862029 0.0161 -49.60328659940 0.0150 1635721458409799680 5406939865165046144 1164229078 2015.5 0.6177 0.0186 33.1718 -8.401 0.031 7.499 0.029 -0.1941 -0.3708 -0.4288 0.2591 0.2125 0.3084 -0.2177 0.2389 -0.0934 -0.0094 240 0 238 2 -4.8364 142.93 0.000 0 31 1 116.4374 1.6040 0.0039 -0.023 27 16 0.041037 0 41 0 293 9.562e+04 197.1 485.050 13.2370 0.0022 32 5.179e+04 338.1 153.178 13.5658 0.0071 30 6.463e+04 463 139.592 12.7358 0.0078 1.218 0 0.8300 0.3288 0.5012 "" "" 0 "" "" "" NOT_AVAILABLE 276.98971611935 4.55428168255 181.09284844913 -55.62936784872 100001 5753.00 5511.75 5835.91 "" "" "" "" "" "" 200111 3.17 3.08 3.45 9.912 9.081 10.743 150.56914443600 0.4809 -49.60331888690 0.4530
15 375.503 1391.2 13.365 0.012 0.706 0.017 -0.037 0.016 0.44 0.02 0.78 0.019 150.55208562346132 -49.563812490137856 0.8448 0.061416 0.052189 0.032376 58.2 "Gaia DR2 5406940518000088704" 150.55190328873 0.0176 -49.56360981752 0.0161 1635721458409799680 5406940518000088704 883032314 2015.5 1.2782 0.0199 64.3406 -12.044 0.035 3.811 0.031 -0.1248 -0.2839 -0.4983 0.1736 0.2881 0.2234 -0.2760 0.1811 -0.1299 0.0700 219 0 219 0 4.2265 313.03 0.000 0 31 1 121.3601 1.5890 0.0042 -0.033 25 16 0.044222 0 39 0 340 9.74e+04 31.06 3135.561 13.2170 0.0003 38 5.14e+04 42.84 1199.806 13.5740 0.0009 34 6.813e+04 91.85 741.777 12.6785 0.0015 1.227 1 0.8955 0.3570 0.5385 "" "" 0 "" "" "" NOT_AVAILABLE 276.95686499362 4.57930237164 181.03416784510 -55.60486777277 100002 5615.83 5088.60 6392.84 "" "" "" "" "" "" 200111 1.63 1.26 1.99 2.382 2.281 2.483 150.55198324100 0.5389 -49.56362622760 0.4811
16 1237.03 1096.43 13.483 0.005 0.678 0.008 -0.073 0.008 0.429 0.007 0.803 0.009 150.44272691551598 -49.588835901009105 0.4360 0.020041 -0.018672 0.007280 291.3 "Gaia DR2 5406950585403395840" 150.44263586994 0.0152 -49.58873013310 0.0154 1635721458409799680 5406950585403395840 1016077810 2015.5 1.6833 0.0187 89.7938 -12.068 0.030 2.792 0.028 -0.1515 -0.3222 -0.3764 0.2023 0.2165 0.2780 -0.1556 0.1871 -0.0522 0.0723 238 0 237 1 -3.7530 159.66 0.000 0 31 1 110.3977 1.5871 0.0040 -0.020 27 15 0.038661 0 40 0 353 8.688e+04 29.8 2915.655 13.3411 0.0004 37 4.532e+04 53.59 845.761 13.7106 0.0013 35 6.047e+04 83.84 721.250 12.8081 0.0015 1.218 0 0.9025 0.3695 0.5330 "" "" 0 "" "" "" NOT_AVAILABLE 276.91524770405 4.51661212861 180.96232120677 -55.66816560475 100001 5316.42 5068.42 5564.84 0.3020 0.2039 0.4531 0.1613 0.0986 0.2241 200111 1.33 1.21 1.46 1.265 1.226 1.304 150.44271601800 0.4658 -49.58874215340 0.4391
17 1153.86 434.64 13.663 0.008 0.749 0.011 0.058 0.015 0.448 0.011 0.784 0.013 150.45404582070907 -49.643468758216265 0.3965 0.048727 -0.011156 -0.047433 193.2 "Gaia DR2 5406950138726777728" 150.45421186015 0.0156 -49.64344485542 0.0158 1635721458409799680 5406950138726777728 87304379 2015.5 1.8551 0.0192 96.6231 17.772 0.031 -28.472 0.029 -0.1429 -0.3233 -0.3647 0.2032 0.2020 0.2778 -0.1481 0.1760 -0.0468 0.0774 238 0 238 0 -1.5650 200.22 0.000 0 31 1 93.8928 1.5886 0.0042 -0.032 27 15 0.039247 0 40 0 352 7.356e+04 15.66 4696.656 13.5218 0.0002 40 3.799e+04 39.21 968.788 13.9022 0.0011 39 5.123e+04 28.74 1782.350 12.9881 0.0006 1.213 0 0.9141 0.3804 0.5337 50.93 10.30 11 4500.0 3.0 0.0 NOT_AVAILABLE 276.95430001907 4.47744268059 181.03240622615 -55.70675470533 100001 5466.50 5406.00 5519.00 0.1955 0.0930 0.2911 0.0977 0.0414 0.1466 200111 1.04 1.02 1.06 0.866 0.841 0.891 150.45409369500 0.4776 -49.64332226730 0.4517
18 552.031 77.913 13.711 0.012 0.812 0.016 0.065 0.017 0.492 0.018 0.887 0.017 150.5313085051349 -49.67247829426651 0.9202 0.085493 0.038711 -0.076227 153.1 "Gaia DR2 5406938181538040064" 150.53125542465 0.0966 -49.67222499635 0.0992 1635721458409799680 5406938181538040064 860311669 2015.5 1.4930 0.1191 12.5354 -9.007 0.202 5.360 0.202 -0.1120 -0.2209 -0.2834 0.2266 0.0882 0.2591 -0.0555 0.1087 -0.1016 0.0432 237 0 232 5 67.8292 6902.76 0.964 2.3e+02 31 0 1.0197 1.5670 0.0261 -0.021 27 15 0.18662 0 40 0 349 7.327e+04 21.33 3435.186 13.5260 0.0003 36 3.635e+04 50.81 715.344 13.9502 0.0015 36 5.376e+04 50.53 1064.065 12.9357 0.0010 1.230 0 1.0145 0.4242 0.5903 "" "" 0 "" "" "" NOT_AVAILABLE 277.01162897188 4.48445595806 181.13362159082 -55.69882232177 100001 5324.00 5150.00 5387.50 0.8360 0.6563 1.0111 0.4165 0.2926 0.5330 200111 1.37 1.34 1.46 1.355 1.135 1.576 150.53131534600 3.1323 -49.67224807620 3.1270
19 923.63 1405.41 13.846 0.007 0.444 0.01 0.118 0.008 0.265 0.013 0.483 0.009 150.4822583046159 -49.56306758166903 0.4650 0.033793 0.006972 0.033066 11.9 "Gaia DR2 5406951994152688640" 150.48218813427 0.0176 -49.56294670653 0.0167 1635721458409799680 5406951994152688640 1330033221 2015.5 0.3307 0.0212 15.6334 -5.098 0.034 2.291 0.033 -0.1798 -0.3674 -0.4044 0.2365 0.1862 0.2738 -0.1518 0.2250 -0.1204 -0.0164 227 0 227 0 -2.3456 175.58 0.000 0 31 0 72.4920 1.6701 0.0045 -0.051 26 15 0.043179 0 40 0 351 5.807e+04 162.7 356.910 13.7785 0.0030 38 3.531e+04 207.8 169.946 13.9816 0.0064 37 3.517e+04 428.3 82.115 13.3965 0.0132 1.214 0 0.5851 0.2030 0.3820 "" "" 0 "" "" "" NOT_AVAILABLE 276.92022220174 4.55263959777 180.97019424981 -55.63207079583 100001 6742.67 6594.00 7112.50 "" "" "" "" "" "" 200111 3.32 2.99 3.47 20.544 17.034 24.054 150.48222197400 0.5303 -49.56295657230 0.5104
20 873.031 1559.86 14.021 0.018 0.74 0.032 0.088 0.048 0.46 0.024 0.866 0.026 150.488526859069 -49.550252944950266 0.6701 0.047216 0.010990 0.045919 13.5 "Gaia DR2 5406952028512434816" 150.48837944990 0.0186 -49.55009325723 0.0171 1635721458409799680 5406952028512434816 742640347 2015.5 1.9329 0.0214 90.1367 -16.604 0.036 15.047 0.033 -0.1948 -0.3359 -0.4630 0.2537 0.1854 0.3016 -0.1771 0.2139 -0.1400 -0.0085 224 0 223 1 -0.1660 213.89 0.000 0 31 0 68.6637 1.5720 0.0047 -0.029 26 15 0.045576 0 38 0 325 5.426e+04 12.02 4512.559 13.8522 0.0002 37 2.73e+04 36.28 752.410 14.2612 0.0014 36 3.91e+04 26.66 1466.467 13.2816 0.0007 1.224 0 0.9796 0.4090 0.5706 "" "" 0 "" "" "" NOT_AVAILABLE 276.91568135667 4.56532237170 180.96185615365 -55.61945415046 100001 5332.00 5287.38 5355.00 0.1233 0.0419 0.3141 0.0562 0.0185 0.1442 200111 0.91 0.90 0.92 0.598 0.580 0.616 150.48848963800 0.5598 -49.55015804430 0.5126
21 1154.96 1128.83 14.048 0.005 1.973 0.008 98.85 99.0 1.131 0.007 2.132 0.008 150.45313000393773 -49.58610268576365 0.4617 0.015567 -0.011903 0.010033 310.1 "Gaia DR2 5406950379244968320" 150.45307908653 0.0270 -49.58597874406 0.0286 1635721458409799680 5406950379244968320 1513452999 2015.5 0.1624 0.0352 4.6171 -5.619 0.054 4.646 0.054 -0.0880 -0.3087 -0.2935 0.1393 0.2079 0.1911 -0.0031 0.1372 0.0247 -0.0098 200 0 200 0 13.0928 583.30 0.219 12 31 0 17.6037 1.3472 0.0074 -0.046 23 15 0.057653 0 39 0 305 1.059e+05 49.98 2118.164 13.1264 0.0005 38 2.508e+04 60.53 414.339 14.3530 0.0026 35 1.225e+05 109.3 1120.558 12.0420 0.0010 1.394 1 2.3110 1.2266 1.0845 60.84 1.16 7 4500.0 3.0 0.0 NOT_AVAILABLE 276.91900805236 4.52288536510 180.96880751248 -55.66183935224 100002 3705.36 3576.00 3968.98 "" "" "" "" "" "" "" "" "" "" "" "" "" 150.45311640600 0.8381 -49.58599874870 0.8444
22 760.424 1038.19 14.065 0.005 0.809 0.007 0.084 0.01 0.483 0.008 0.904 0.007 150.50345864398355 -49.59331422503718 0.8123 0.020915 0.020710 0.002916 82.0 "Gaia DR2 5406940071323466752" 150.50338938006 0.0163 -49.59309309419 0.0161 1635721458409799680 5406940071323466752 1492611728 2015.5 0.7243 0.0198 36.5013 -11.049 0.033 9.401 0.032 -0.1167 -0.2842 -0.3647 0.2098 0.1305 0.2395 -0.1503 0.1595 -0.1072 0.0421 239 0 239 0 -5.2676 137.07 0.000 0 31 0 67.3530 1.5555 0.0044 -0.023 27 15 0.040864 0 41 0 363 5.278e+04 11.33 4658.980 13.8821 0.0002 40 2.592e+04 37.12 698.333 14.3172 0.0016 38 3.894e+04 28.37 1372.564 13.2859 0.0008 1.229 0 1.0314 0.4351 0.5962 "" "" 0 "" "" "" NOT_AVAILABLE 276.94943189841 4.53683013461 181.02219395451 -55.64744817535 100001 5176.25 4945.95 5335.00 "" "" "" "" "" "" 200111 2.56 2.41 2.80 4.242 3.925 4.558 150.50346277000 0.5070 -49.59313357210 0.4963
